customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
1846,65.0,Female,South,Graduate,Salaried,817187.4460788213,252185.54777877196,Home,728.5379739367709,5,331,0.29,2023-04-07,0
1847,23.0,Other,West,Secondary,Self-Employed,665766.2528476489,220225.01178346292,Home,690.4827777969631,4,72,0.48,2023-05-15,0
1848,45.0,,South,Secondary,Salaried,797872.0932826252,435834.79362970445,Business,692.2610606424298,8,87,0.37,2022-12-10,0
1849,,Male,East,Secondary,Salaried,553304.2426226287,171877.74255814045,Other,604.3620780855545,9,201,0.61,2021-10-27,0
1850,22.0,Male,North,Secondary,Salaried,948584.0199694822,1153415.132744556,Education,635.0156656164088,8,53,0.87,2020-01-26,0
1851,48.0,Male,East,Secondary,Salaried,150000.0,541763.6026459681,Education,492.18227774423065,3,303,0.97,2018-07-30,1
1852,22.0,Female,South,Secondary,Salaried,735360.1282308387,237834.0912065296,Car,719.35893380277,12,325,1.23,2020-10-31,0
1853,55.0,Female,North,Post-Graduate,Salaried,1037220.0867803197,748944.9835070628,Other,570.0858390958948,3,268,1.05,2023-05-11,0
1854,20.0,Female,North,Primary,Self-Employed,1074424.6290103658,370328.5128012455,Car,,11,130,0.99,2019-04-13,1
1855,70.0,Male,South,Graduate,Salaried,642043.4576893812,372632.1913040596,Education,579.2686964512227,7,113,0.74,2018-09-25,1
1856,40.0,Female,South,Primary,Salaried,368450.461089279,531220.6058859676,Business,794.0320893523055,9,198,0.82,2022-06-30,1
1857,54.0,Female,South,Graduate,Salaried,1041618.2105858398,606443.8831221435,Home,596.5036748190171,3,66,0.74,2023-07-08,0
1858,70.0,Male,South,Graduate,Salaried,687033.7082986098,305871.23545382364,Education,725.3808218834979,1,301,1.29,2018-10-31,0
1859,54.0,Female,South,Graduate,Salaried,660257.6151825298,399693.27549939184,Other,648.0806316093775,12,359,0.5,2024-06-21,0
1860,27.0,Male,North,Primary,Salaried,476786.33978056733,539377.3763623773,Education,583.6712229251616,12,381,0.21,2025-01-22,1
1861,27.0,Male,South,Graduate,Salaried,387528.1297854356,150105.62047930542,Other,569.1679957376242,1,111,1.05,2018-08-08,1
1862,36.0,Female,North,Secondary,Salaried,840965.7922310885,113011.94501257713,Other,599.6915130012807,0,395,0.46,2019-09-14,0
1863,34.0,Male,North,Graduate,Salaried,867467.8636896651,260725.40381318307,Other,644.04308745793,4,231,1.36,2019-09-04,0
1864,38.0,Female,South,Secondary,,750386.0004498553,111664.52259247,Car,698.1389685110539,5,94,1.32,2024-04-24,0
1865,31.0,Female,South,Secondary,Salaried,508988.5546015393,229349.53025055997,Business,612.3206656407667,8,397,0.3,2021-05-29,0
1866,26.0,Female,West,Secondary,Salaried,433750.29372271255,314012.089926425,Education,609.3270606575744,4,221,0.34,2018-12-15,0
1867,63.0,Male,North,Secondary,Salaried,1367751.344780107,233790.48195080122,Business,579.5075884078341,12,316,0.84,2020-10-13,1
1868,18.0,Female,South,Secondary,Self-Employed,559863.7059805067,249996.81979617043,Home,554.4766286831822,5,327,0.99,2019-05-01,0
1869,68.0,Female,South,Primary,Salaried,448536.60881275905,162619.2313666305,Education,547.784718419819,5,230,0.56,2024-04-04,0
1870,62.0,Female,South,Post-Graduate,Salaried,272672.57617723866,397946.0697663079,Business,729.0423134351681,2,357,1.13,2022-09-01,0
1871,30.0,Male,West,Graduate,Salaried,862836.253088262,157671.38690410525,Business,607.6928732303302,11,153,0.97,2024-10-19,0
1872,21.0,Male,West,Post-Graduate,Self-Employed,370234.0346287582,93765.20660563486,Home,614.7779280355387,3,349,0.62,2024-09-07,0
1873,18.0,Female,East,Secondary,Unemployed,945980.6703576834,241912.317168597,Other,596.6709933615318,0,85,0.23,2024-12-08,0
1874,66.0,Male,North,Post-Graduate,Self-Employed,798517.9275283659,424009.00087179063,Education,624.6514968057901,3,299,1.18,2020-07-13,0
1875,57.0,Female,East,Graduate,Self-Employed,,279264.71100103104,Education,679.6859339458747,0,47,0.48,2023-11-11,0
1876,49.0,Female,South,Graduate,Salaried,1116327.2615150227,149881.6845935595,Home,611.0495343064302,4,136,1.28,2022-04-08,0
1877,51.0,Female,West,Graduate,,378549.34148386883,282370.5469624047,Other,664.4591909944456,10,389,0.75,2023-01-20,1
1878,45.0,Female,West,Secondary,Salaried,918442.999012199,334085.3747716585,Education,763.4566791598112,10,336,0.95,2022-12-19,0
1879,48.0,Female,East,Graduate,Salaried,625589.3567446426,280732.72687071154,Education,584.4268787050235,7,344,1.33,2021-05-02,1
1880,25.0,Female,West,Secondary,Salaried,1342767.539157385,235086.2804410029,Education,614.8425384007833,7,133,1.32,2024-08-07,0
1881,56.0,Female,South,Primary,Salaried,604801.3922151977,342155.0722199925,Other,701.2848215529447,4,94,0.68,2022-10-23,0
1882,43.0,Female,West,Secondary,Unemployed,564422.9159685954,112508.78073852796,Home,769.7836933745541,9,221,0.47,2021-06-04,0
1883,,Male,East,Post-Graduate,Salaried,806383.9437143166,171617.30477327283,Education,550.6151777699039,1,78,1.21,2024-05-18,0
1884,20.0,Male,South,Post-Graduate,Self-Employed,647772.8669478401,139720.0352341158,Business,513.9356780121734,11,34,0.76,2024-12-18,1
1885,67.0,Female,East,Post-Graduate,Salaried,510384.2594250327,526598.241132466,Other,649.9514919302167,5,250,0.45,2018-09-04,0
1886,,Male,West,Graduate,Salaried,457430.80401604064,383086.4116094623,Car,641.6898482422556,0,124,1.38,2024-11-02,0
1887,,Male,East,Secondary,Salaried,1064551.1220968508,294361.0979991332,Home,,6,184,0.46,2019-02-11,0
1888,61.0,Male,East,Primary,Salaried,409134.59202500206,129921.95114386862,Business,693.804827729681,10,218,0.23,2020-05-01,0
1889,22.0,Female,North,Primary,Self-Employed,755771.890095125,389287.6830836863,Education,647.2829419300582,3,373,0.23,2025-01-06,0
1890,47.0,,West,Primary,Salaried,964046.0349065238,536740.5273880196,Car,733.9371882693433,4,54,1.01,2020-05-14,0
1891,47.0,Female,West,Secondary,Salaried,976123.7463606582,357091.5134940871,Home,595.5185876117872,5,181,1.06,2020-12-19,0
1892,,Female,East,Primary,Self-Employed,549586.89945464,263658.8447594352,Other,666.9264633661404,10,264,0.6,2018-11-29,0
1893,65.0,Female,North,Secondary,Salaried,648453.7998435593,368007.6540285169,Car,552.7434216948544,0,306,0.62,2019-10-06,0
1894,64.0,Male,West,Post-Graduate,Unemployed,599951.6247464068,307570.02292251104,Car,646.6297379059746,8,38,0.64,2020-09-09,0
1895,40.0,Female,South,Secondary,Salaried,316245.3093335313,426359.4789955592,Business,533.1094689167975,9,299,1.08,2019-12-13,1
1896,32.0,Male,East,Post-Graduate,Salaried,834379.3457550288,421612.877836792,Home,560.732516241896,3,359,0.28,2024-03-10,0
1897,54.0,Female,West,Graduate,Salaried,709625.9114087021,240257.66526544615,Business,786.7561469991936,7,367,1.41,2018-11-04,0
1898,,Female,South,Secondary,Salaried,1060146.2701504696,192852.18788053578,Business,504.0369945715544,4,201,0.49,2019-10-04,0
1899,31.0,Male,West,Secondary,Salaried,494198.7256746443,219715.43914359866,Education,632.6678643668192,10,166,1.5,2018-01-11,0
1900,19.0,Male,South,Primary,Self-Employed,972174.1396544239,350783.7330873909,Other,716.1772098179734,7,393,0.42,2022-08-01,0
1901,28.0,Male,East,Secondary,Unemployed,,226450.1642027445,Car,827.7084465351543,0,195,1.2,2023-01-20,0
1902,68.0,Male,West,Graduate,Self-Employed,711767.9217019718,184376.5090873169,Home,664.1660033412838,7,182,0.49,2024-08-29,0
1903,56.0,Male,West,Primary,Salaried,157284.60729158274,268209.4044754962,Other,668.7376100850154,10,194,0.31,2023-04-09,1
1904,55.0,Female,North,Secondary,Salaried,571858.0856389274,466833.74429636763,Other,653.1748305398199,12,66,1.34,2021-04-07,0
1905,51.0,Female,East,Secondary,Salaried,1146467.7810760292,287090.8610226154,Home,734.578752374733,10,275,1.32,2018-05-14,0
1906,55.0,Female,South,Post-Graduate,Salaried,774263.9428729773,233722.78253062142,Other,684.5362852190319,3,193,0.72,2020-08-06,0
1907,67.0,Female,West,Graduate,Self-Employed,873349.9264679714,314964.7152560266,Education,603.9929770565692,1,122,1.11,2021-03-26,0
1908,51.0,Female,West,Graduate,Salaried,677708.3545912579,279852.9608861522,Other,739.2409353142982,10,140,0.92,2021-03-04,0
1909,35.0,Female,South,Primary,Salaried,644139.2725342179,102046.25598247626,Education,613.0247427321739,5,369,1.31,2023-02-03,0
1910,47.0,Male,East,Graduate,Salaried,233163.8578251234,380172.19412911625,Car,522.1203103932801,1,164,0.61,2018-10-19,1
1911,32.0,Female,North,Graduate,Unemployed,898684.8042638267,328972.42773979774,Car,522.3740366851538,4,61,0.88,2020-08-14,0
1912,44.0,Male,North,Graduate,Salaried,969920.3011805941,270515.83071945567,Business,,1,386,0.83,2020-12-19,0
1913,68.0,Other,West,Post-Graduate,Salaried,462284.42863332795,456424.39677987533,Education,658.2433252617111,2,48,0.66,2025-01-04,0
1914,51.0,Female,South,Secondary,Salaried,655286.2196229232,492130.73519865115,Car,726.4503418438992,10,399,1.36,2024-08-12,0
1915,69.0,Female,West,Post-Graduate,Salaried,621564.6806614273,400065.8072713154,Other,701.2653129424881,5,292,0.42,2020-03-21,0
1916,55.0,Male,South,Post-Graduate,Salaried,805038.3234965715,175404.42593491674,Home,656.3880756165075,0,33,0.39,2022-10-08,0
1917,50.0,Female,North,Primary,Salaried,,178464.40431015735,Home,,5,325,0.95,2019-04-16,0
1918,41.0,Female,East,Secondary,Self-Employed,932835.2307957506,469145.2823839937,Education,651.0190325304761,2,332,1.05,2024-02-09,0
1919,32.0,Male,South,Post-Graduate,Salaried,717831.0790311223,104965.60840923582,Business,546.7611173776041,6,208,0.45,2020-07-09,1
1920,47.0,Male,North,Primary,Self-Employed,150000.0,249091.66554454737,Other,529.3238142417954,1,379,0.71,2025-04-06,1
1921,59.0,Female,West,Secondary,Unemployed,810680.0687981608,334339.72759957786,Education,752.2950166084527,5,314,1.43,2019-09-03,0
1922,68.0,Male,South,Post-Graduate,Self-Employed,949087.746897696,111836.82097177755,Home,470.38161668783505,7,202,0.52,2020-12-24,1
1923,34.0,,East,Graduate,Salaried,411984.5849337653,301694.9297562766,Education,633.9407475432665,0,371,1.07,2019-08-06,0
1924,22.0,Male,West,Primary,Salaried,802181.7337436436,432446.77677115693,Other,850.0,10,55,1.16,2018-10-20,0
1925,46.0,Male,West,Graduate,Self-Employed,1157489.9174385525,127671.00554997048,Car,686.7386755448399,10,389,0.78,2018-09-02,0
1926,21.0,Female,North,Secondary,Self-Employed,728016.5937945597,614820.1735792414,Other,633.3165743616906,12,56,1.42,2019-11-11,0
1927,27.0,Male,South,Secondary,Salaried,985407.2160823724,161956.8080921017,Car,515.2430746677456,8,33,1.16,2021-06-13,1
1928,34.0,Female,West,Primary,Self-Employed,589461.2574408699,357670.74061828037,Car,779.3896454506573,4,142,0.8,2024-09-03,0
1929,27.0,Male,East,Graduate,Salaried,695508.927885711,257352.43987994918,Car,747.1062296555566,4,102,0.94,2024-05-20,0
1930,34.0,Male,South,Secondary,Salaried,648844.6780184136,277828.08770763676,Education,704.7837529870718,12,178,1.1,2021-03-28,0
1931,37.0,Female,East,Graduate,Salaried,603219.8934131109,141245.16695322175,Home,649.9552213618548,11,348,0.97,2022-12-04,0
1932,41.0,Female,West,Graduate,,663069.488729231,503952.0890753873,Education,695.7609797553101,4,121,1.34,2019-05-25,0
1933,22.0,Female,East,Secondary,Salaried,292329.55476892064,315824.4283499651,Home,638.1103153116918,5,356,0.66,2023-04-04,0
1934,,Female,North,Graduate,Self-Employed,617279.9664041759,603450.9790414133,Other,572.1391271612534,1,102,0.59,2021-05-30,0
1935,23.0,Female,East,Primary,Salaried,1034451.6138566963,143098.9159022532,Business,726.506794520385,5,63,0.48,2022-07-07,0
1936,70.0,Male,South,Graduate,Salaried,459077.4857870417,245090.46911505668,Other,645.9473074734232,10,87,0.25,2021-01-20,0
1937,19.0,Male,East,Primary,Salaried,433466.6821316724,297974.9256553045,Education,691.755517172703,3,67,0.26,2023-08-12,0
1938,30.0,Female,East,Post-Graduate,Salaried,715303.0928486887,276562.3505077975,Education,640.3101407552188,7,76,1.33,2024-01-21,0
1939,60.0,Female,North,Primary,Salaried,727795.7858393111,374517.0739928031,Home,686.9455505637475,12,94,1.08,2023-07-16,0
1940,60.0,Female,East,Secondary,Self-Employed,794366.1797634965,243541.03504161368,Education,648.84058154738,10,41,1.06,2022-11-29,0
1941,65.0,Male,East,Graduate,Self-Employed,671565.3567038403,775305.9643618765,Car,642.5960118328367,8,151,1.0,2018-11-26,0
1942,28.0,Male,West,Secondary,Self-Employed,717966.0411145834,273736.4773526204,Education,652.3991676382017,8,321,1.3,2024-09-15,0
1943,68.0,Female,West,Primary,Self-Employed,612278.8065927502,63444.62658208955,Home,850.0,7,286,0.82,2018-06-13,0
1944,64.0,Female,South,Graduate,Salaried,381050.96117500897,279875.6018070796,Home,,2,306,1.33,2022-11-05,0
1945,40.0,Female,West,Graduate,Salaried,682152.0329223373,504201.8648865441,Car,850.0,9,139,0.67,2021-08-13,0
1946,33.0,Female,West,Graduate,Salaried,881149.249110616,169117.15000881348,Home,649.3518068793454,10,265,1.4,2024-10-08,0
1947,48.0,Female,West,Secondary,Salaried,828763.6565880835,163836.19642991855,Business,625.2753624508383,10,75,1.11,2020-10-22,0
1948,28.0,Male,West,Graduate,Unemployed,263939.46826517815,528827.4284984615,Other,564.0642353299619,3,57,0.53,2018-04-16,1
1949,33.0,Male,North,Secondary,Salaried,762981.3408272706,156648.79358520688,Education,778.2584957298047,0,264,0.93,2019-01-10,0
1950,25.0,Male,West,Graduate,Salaried,476807.6185357077,211144.7387955821,Business,577.5852074280715,8,40,0.89,2020-07-26,1
1951,21.0,Male,North,Graduate,Unemployed,1048041.0013053454,422797.4971144423,Education,794.7648605909352,4,129,0.38,2024-06-14,0
1952,57.0,Female,North,Secondary,Unemployed,781567.445732095,575598.9122384777,Business,568.7049335383762,5,113,0.97,2024-08-01,0
1953,21.0,,West,Secondary,Self-Employed,924070.9900326517,79847.57933509319,Education,720.9327894905941,2,155,0.61,2018-03-26,0
1954,42.0,Female,East,Primary,Salaried,705292.036103715,222075.49557720908,Car,522.7194013221083,10,250,0.27,2021-01-08,1
1955,20.0,Male,North,Primary,Salaried,683486.2502756307,312184.2998957744,Home,614.6435438727468,9,27,1.43,2024-06-18,0
1956,,Male,East,Primary,,4295844.917653247,296955.9771435728,Home,651.766522355706,7,347,1.03,2018-06-14,0
1957,20.0,Male,East,Secondary,Salaried,943193.5991562541,693821.3831023495,Car,602.200718743721,6,394,1.34,2019-12-19,0
1958,44.0,Male,West,Graduate,Salaried,729464.6630618869,98189.35087253618,Business,636.4538718532832,0,309,1.08,2023-04-12,0
1959,46.0,Female,South,Secondary,Salaried,650083.3934656505,73531.41675038544,Other,636.8363915536911,9,270,0.66,2023-10-27,0
1960,49.0,Male,West,Post-Graduate,Unemployed,273206.31861728255,752462.3657176252,Business,714.5546840024051,11,380,0.87,2025-04-22,1
1961,67.0,Female,South,Primary,Salaried,781141.883718535,391099.3296082674,Home,483.0598568810607,4,106,1.08,2022-12-17,0
1962,68.0,Male,South,Graduate,Self-Employed,668474.0076700713,201655.12322975317,Other,604.9664217577549,9,223,1.45,2021-02-13,0
1963,36.0,Male,West,Graduate,Self-Employed,838489.011770569,292377.0123209872,Education,750.3709078216765,8,238,0.53,2020-01-14,0
1964,38.0,Male,West,Secondary,Salaried,,303036.58242526994,Other,694.9983938653276,11,260,1.34,2024-07-25,0
1965,22.0,Female,South,Primary,Self-Employed,1008230.2737618117,199234.85920507077,Business,751.7029009701611,10,339,1.4,2022-11-21,0
1966,35.0,Female,West,Graduate,Salaried,784248.227723601,288049.95108484745,Car,710.7031483818148,11,277,1.07,2025-02-13,0
1967,45.0,Male,South,Secondary,Salaried,438409.8837179487,320426.0153425708,Education,563.3187914392151,5,128,1.41,2023-07-08,0
1968,59.0,Male,East,Post-Graduate,Self-Employed,,735102.4312143895,Business,702.8717736895661,7,275,0.72,2019-01-09,1
1969,39.0,Female,West,Secondary,Salaried,493825.03491080215,434401.982406694,Education,658.015424007421,9,301,1.44,2023-04-10,0
1970,38.0,Male,East,Post-Graduate,Unemployed,1033372.1248762669,640280.4548937487,Other,831.4449065434393,0,239,1.11,2021-11-26,0
1971,23.0,Male,North,Secondary,Salaried,1155872.8673248603,137065.50896654394,Home,714.1731665995528,9,102,0.25,2022-07-31,0
1972,18.0,Female,East,Graduate,Salaried,640524.8120577062,225573.50970496997,Business,691.8693926142081,10,126,1.38,2021-09-27,0
1973,22.0,Female,East,Graduate,Salaried,334760.18642941216,302889.5486008157,Car,703.5539410673049,6,88,0.83,2021-08-08,1
1974,58.0,Male,South,Graduate,Salaried,537896.60624929,102687.90547819743,Other,687.5076433333298,2,116,0.8,2019-03-05,0
1975,29.0,Female,East,Secondary,Salaried,984451.4556744677,484527.5972962912,Business,900.0,8,231,0.94,2019-10-21,0
1976,43.0,Female,West,Graduate,Self-Employed,552246.7066182233,369943.2469210616,Car,628.6965304482466,5,305,0.39,2021-09-12,0
1977,63.0,Male,South,Secondary,Self-Employed,847280.9869168785,223333.3416690332,Business,692.8378309616,4,256,0.81,2022-08-14,0
1978,51.0,Female,North,Graduate,Self-Employed,742139.5753245088,244833.29472841983,Other,725.8773344218157,7,27,1.28,2023-07-23,0
1979,66.0,Female,West,Secondary,Salaried,877500.8147592635,502290.2628449977,Business,734.8262455225668,7,313,0.22,2021-03-26,0
1980,31.0,Male,North,Post-Graduate,Self-Employed,1154502.7497367593,180282.6229807547,Education,725.1293455682811,11,208,0.55,2022-06-29,0
1981,43.0,Male,East,Primary,Self-Employed,847445.3688835846,512518.8013235364,Other,770.6450916921658,11,100,0.2,2024-03-03,0
1982,62.0,Male,West,Graduate,Self-Employed,736729.0691594824,236565.55382701207,Business,739.831369864314,2,127,0.74,2018-05-31,0
1983,44.0,Female,West,Post-Graduate,Salaried,1182093.3914522298,391600.7192719469,Home,700.2814331280616,1,340,1.15,2023-02-06,0
1984,26.0,Male,North,Graduate,Self-Employed,787388.0254062653,280234.5199374371,Business,,1,86,1.24,2018-12-27,0
1985,43.0,Female,West,Secondary,Self-Employed,501763.12566709984,819620.6771121718,Education,558.5385341736733,4,193,1.43,2021-07-12,0
1986,64.0,Female,West,Secondary,Salaried,871866.3224423714,172181.39203517747,Car,630.149247739092,9,365,0.99,2020-10-30,0
1987,,Male,West,Post-Graduate,Self-Employed,811863.8855332427,201462.53019531458,Car,653.7402948838175,11,370,0.53,2021-08-17,0
1988,64.0,Female,East,Secondary,Salaried,623024.4144323501,126365.93984803512,Car,761.840122496261,6,347,1.4,2019-04-20,0
1989,47.0,Male,North,Secondary,Salaried,570603.4868834317,155068.37326641392,Home,427.62344913635707,7,62,1.21,2022-07-14,1
1990,60.0,Female,West,Graduate,Salaried,625435.128171273,383296.4746062642,Education,567.3434989805523,9,206,0.95,2023-10-09,1
1991,65.0,Female,South,Graduate,Salaried,567027.6606245608,597244.4779980404,Other,634.4623268428131,7,321,1.1,2018-01-05,0
1992,34.0,Male,South,Secondary,Salaried,633560.045321777,405647.7435201139,Car,570.251389709385,12,219,1.4,2025-05-17,1
1993,43.0,Male,South,Graduate,Self-Employed,489300.8494395346,267614.8904544057,Education,586.1514129303789,11,400,1.13,2024-02-01,1
1994,53.0,Male,South,Graduate,Salaried,796538.6720399539,171646.5585011158,Business,610.0670323291652,7,58,0.68,2023-03-08,0
1995,18.0,Male,East,Primary,Self-Employed,777800.3284897048,420504.027323738,Home,574.3339308740585,9,239,1.13,2022-08-20,1
1996,25.0,Male,West,Post-Graduate,Unemployed,786300.4443073673,166991.64286248144,Education,,11,326,0.25,2018-08-11,1
1997,66.0,Male,North,Primary,Salaried,684407.6651408365,136697.2810825048,Education,759.0586050955561,10,23,0.7,2020-02-08,0
1998,52.0,Other,West,Secondary,Unemployed,655584.1859937345,229984.0720141835,Other,699.1454672129584,2,140,0.73,2023-10-25,0
1999,69.0,Male,East,Primary,Unemployed,1060501.4494133787,97054.6685044152,Education,711.1154675793603,10,355,0.42,2022-01-21,0
2000,32.0,Male,South,Primary,Self-Employed,,134498.39740167678,Other,647.2701794033636,1,96,0.23,2024-12-25,0
